	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19161205_WW_sotu104_p031.txt	9	0.302550446	3	0.267903738	4	0.206856729	8	0.166816261	6	0.037394798	5	0.004261581	7	0.002818384	13	0.002462976	2	0.002197845	10	0.001942373	12	0.001691073	0	0.001180719	11	0.001118844	1	8.04E-04	      70 ./19161205_WW_sotu104_p031.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19161205_WW_sotu104_p032.txt	9	0.650936139	3	0.276963032	5	0.038221169	4	0.010958806	6	0.004843841	8	0.003379831	7	0.002913689	13	0.002546262	2	0.002272166	10	0.002008055	12	0.001748258	0	0.001220646	11	0.001156679	1	8.31E-04	      76 ./19161205_WW_sotu104_p032.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19161205_WW_sotu104_p033.txt	9	0.460472444	5	0.230638623	8	0.154723682	3	0.087709915	4	0.023877876	6	0.010554126	7	0.006348566	13	0.005547989	2	0.004950767	10	0.004375302	12	0.003809236	0	0.002659635	11	0.002520259	1	0.001811579	      44 ./19161205_WW_sotu104_p033.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19161205_WW_sotu104_p034.txt	3	0.32276508	6	0.289597413	2	0.128821749	10	0.128574369	9	0.071253996	1	0.03245214	4	0.010264601	5	0.004126602	8	0.003165729	7	0.002729116	13	0.002384965	12	0.001637511	0	0.001143322	11	0.001083407	      89 ./19161205_WW_sotu104_p034.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19170305_WW_Inaug2_p001.txt	2	0.5786802	4	0.090720466	9	0.069885637	3	0.053305637	6	0.040098846	5	0.036471683	8	0.027979309	7	0.024120439	13	0.021078766	10	0.016623316	12	0.014472629	0	0.010104893	11	0.009575352	1	0.006882828	       4 ./19170305_WW_Inaug2_p001.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19170305_WW_Inaug2_p002.txt	4	0.603373459	2	0.113252524	3	0.09688637	9	0.060659185	10	0.057107597	6	0.040006591	5	0.021098349	8	0.00186569	7	0.001608376	13	0.001405554	12	9.65E-04	0	6.74E-04	11	6.38E-04	1	4.59E-04	     105 ./19170305_WW_Inaug2_p002.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19170305_WW_Inaug2_p003.txt	4	0.385869568	2	0.327605675	3	0.147894662	9	0.104284384	6	0.006640163	5	0.006039524	8	0.00463323	7	0.003994221	13	0.003490536	10	0.002752736	12	0.002396593	0	0.001673318	11	0.001585629	1	0.001139761	      58 ./19170305_WW_Inaug2_p003.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19170305_WW_Inaug2_p004.txt	4	0.31529813	1	0.271355272	9	0.143703933	3	0.14170111	7	0.07054465	8	0.037195311	6	0.004843841	5	0.004405688	13	0.002546262	2	0.002272166	10	0.002008055	12	0.001748258	0	0.001220646	11	0.001156679	      78 ./19170305_WW_Inaug2_p004.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19170305_WW_Inaug2_p005.txt	4	0.610641374	2	0.294420547	10	0.074385468	9	0.004574656	3	0.003489343	6	0.002624837	5	0.002387406	8	0.001831502	7	0.001578904	13	0.001379799	12	9.47E-04	0	6.61E-04	11	6.27E-04	1	4.51E-04	     140 ./19170305_WW_Inaug2_p005.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19170305_WW_Inaug2_p006.txt	4	0.460848088	6	0.168614697	13	0.165849604	12	0.083496608	11	0.082784654	9	0.010159804	3	0.007749444	5	0.005302165	8	0.004067564	7	0.003506571	2	0.00273451	10	0.002416657	0	0.001469025	1	0.001000609	      73 ./19170305_WW_Inaug2_p006.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19170305_WW_Inaug2_p007.txt	6	0.384619068	4	0.340512055	13	0.165585642	11	0.055685516	9	0.013442056	3	0.010252999	5	0.007015096	8	0.005381642	7	0.004639413	2	0.003617927	10	0.003197389	12	0.002783718	0	0.001943612	1	0.001323868	      47 ./19170305_WW_Inaug2_p007.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19170305_WW_Inaug2_p008.txt	4	0.335336045	6	0.317598426	11	0.285917995	9	0.033792596	5	0.016978336	3	0.00286037	8	0.001501364	7	0.001294298	13	0.001131083	2	0.001009325	10	8.92E-04	12	7.77E-04	0	5.42E-04	1	3.69E-04	     193 ./19170305_WW_Inaug2_p008.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19170305_WW_Inaug2_p009.txt	4	0.721083895	3	0.107885629	9	0.076072972	2	0.036087646	12	0.035563738	6	0.004843841	5	0.004405688	8	0.003379831	7	0.002913689	13	0.002546262	10	0.002008055	0	0.001220646	11	0.001156679	1	8.31E-04	      79 ./19170305_WW_Inaug2_p009.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19170305_WW_Inaug2_p010.txt	2	0.380524238	4	0.340512055	9	0.228817091	3	0.010252999	6	0.007712757	5	0.007015096	8	0.005381642	7	0.004639413	13	0.004054366	10	0.003197389	12	0.002783718	0	0.001943612	11	0.001841758	1	0.001323868	      51 ./19170305_WW_Inaug2_p010.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19170305_WW_Inaug2_p011.txt	4	0.819780579	9	0.095436322	3	0.050500952	6	0.006076775	5	0.005527097	8	0.004240121	7	0.003655329	13	0.003194379	2	0.002850515	10	0.002519179	12	0.002193253	0	0.001531345	11	0.001451096	1	0.001043057	      78 ./19170305_WW_Inaug2_p011.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19170305_WW_Inaug2_p012.txt	4	0.477336264	6	0.382839091	3	0.106158969	2	0.012327195	11	0.011946155	9	0.00288371	5	0.001504941	8	0.001154518	7	9.95E-04	13	8.70E-04	10	6.86E-04	12	5.97E-04	0	4.17E-04	1	2.84E-04	     192 ./19170305_WW_Inaug2_p012.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19170305_WW_Inaug2_p013.txt	2	0.495988176	4	0.244154776	6	0.167543807	9	0.041223316	12	0.019271696	1	0.018774874	3	0.003489343	5	0.002387406	8	0.001831502	7	0.001578904	13	0.001379799	10	0.001088149	0	6.61E-04	11	6.27E-04	     159 ./19170305_WW_Inaug2_p013.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19170305_WW_Inaug2_p014.txt	4	0.356017204	2	0.294921153	5	0.200769736	6	0.104181254	9	0.012135242	3	0.00925622	8	0.004858447	7	0.004188377	13	0.003660208	10	0.002886544	12	0.002513089	0	0.001754657	11	0.001662705	1	0.001195164	      43 ./19170305_WW_Inaug2_p014.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19170305_WW_Inaug2_p015.txt	4	0.423207737	6	0.392594195	2	0.079518117	9	0.032397621	3	0.030862114	0	0.026861205	5	0.003377716	8	0.002591221	7	0.002233843	13	0.001952147	10	0.001539519	12	0.00134034	11	8.87E-04	1	6.37E-04	     103 ./19170305_WW_Inaug2_p015.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19170305_WW_Inaug2_p016.txt	4	0.58255872	10	0.322884225	9	0.019857162	3	0.015146155	6	0.011393604	5	0.010362989	8	0.007949983	7	0.006853532	13	0.005989277	2	0.005344552	12	0.004112223	0	0.002871183	11	0.002720721	1	0.001955673	      32 ./19170305_WW_Inaug2_p016.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19170305_WW_Inaug2_p017.txt	4	0.629670766	5	0.159934877	9	0.063847999	3	0.060821879	6	0.058411425	8	0.005106679	7	0.004402372	13	0.003847218	2	0.003433078	10	0.003034025	12	0.00264149	0	0.001844307	11	0.001747657	1	0.001256228	      52 ./19170305_WW_Inaug2_p017.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19170305_WW_Inaug2_p018.txt	4	0.527485298	6	0.416060562	9	0.012755265	3	0.009729145	5	0.006656675	8	0.005106679	7	0.004402372	13	0.003847218	2	0.003433078	10	0.003034025	12	0.00264149	0	0.001844307	11	0.001747657	1	0.001256228	      61 ./19170305_WW_Inaug2_p018.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p001.txt	9	0.629756128	4	0.090720466	3	0.053305637	6	0.040098846	5	0.036471683	8	0.027979309	7	0.024120439	13	0.021078766	2	0.018809708	10	0.016623316	12	0.014472629	0	0.010104893	11	0.009575352	1	0.006882828	       5 ./19171204_WW_sotu201_p001.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p002.txt	9	0.692525703	6	0.212772224	4	0.039439609	10	0.031555304	3	0.005671985	5	0.003880768	8	0.002977137	7	0.002566535	13	0.002242885	2	0.002001446	12	0.00153996	0	0.001075211	11	0.001018865	1	7.32E-04	      97 ./19171204_WW_sotu201_p002.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p003.txt	4	0.650048449	13	0.277132749	6	0.049188258	9	0.005729547	3	0.004370242	5	0.002990117	8	0.002293873	7	0.001977505	2	0.001542107	10	0.001362856	12	0.001186533	0	8.28E-04	11	7.85E-04	1	5.64E-04	     142 ./19171204_WW_sotu201_p003.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p004.txt	4	0.467608095	2	0.364311898	6	0.134438504	12	0.017362734	9	0.004121512	3	0.003143705	5	0.002150921	8	0.001650082	7	0.001422505	13	0.001243122	10	9.80E-04	0	5.96E-04	11	5.65E-04	1	4.06E-04	     177 ./19171204_WW_sotu201_p004.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p005.txt	4	0.64616288	13	0.253533587	12	0.07856356	9	0.004840768	3	0.003692321	6	0.002777526	5	0.002526284	8	0.001938042	7	0.00167075	2	0.001302892	10	0.001151447	0	7.00E-04	11	6.63E-04	1	4.77E-04	     166 ./19171204_WW_sotu201_p005.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p006.txt	4	0.404067322	13	0.331742466	6	0.181105621	9	0.030998752	5	0.029354002	10	0.014597627	3	0.002623886	8	0.001377237	7	0.001187291	2	9.26E-04	12	7.12E-04	0	4.97E-04	11	4.71E-04	1	3.39E-04	     223 ./19171204_WW_sotu201_p006.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p007.txt	4	0.50731185	2	0.24557074	13	0.109760109	6	0.042723215	5	0.042547101	3	0.016180302	8	0.014950598	0	0.014082717	9	0.003393253	7	0.001171153	10	8.07E-04	12	7.03E-04	11	4.65E-04	1	3.34E-04	     186 ./19171204_WW_sotu201_p007.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p008.txt	4	0.559389212	6	0.287772275	2	0.085059615	5	0.035759703	10	0.017783156	9	0.004190697	3	0.003196477	8	0.001677781	7	0.001446384	13	0.00126399	12	8.68E-04	0	6.06E-04	11	5.74E-04	1	4.13E-04	     183 ./19171204_WW_sotu201_p008.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p009.txt	4	0.388735818	13	0.192981678	5	0.161897413	9	0.099878921	6	0.098178391	3	0.035006271	8	0.017578865	7	0.001377038	2	0.001073848	10	9.49E-04	12	8.26E-04	0	5.77E-04	11	5.47E-04	1	3.93E-04	     186 ./19171204_WW_sotu201_p009.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p010.txt	4	0.488887309	13	0.208788587	2	0.104735554	3	0.071505834	10	0.058441157	5	0.036158076	6	0.024756699	9	0.00288371	8	0.001154518	7	9.95E-04	12	5.97E-04	0	4.17E-04	11	3.95E-04	1	2.84E-04	     224 ./19171204_WW_sotu201_p010.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p011.txt	6	0.412372228	4	0.368613074	12	0.12151614	0	0.048977311	9	0.030059695	3	0.00458049	5	0.003133969	8	0.002404229	7	0.002072641	13	0.001811273	2	0.001616296	10	0.001428422	11	8.23E-04	1	5.91E-04	     132 ./19171204_WW_sotu201_p011.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p012.txt	6	0.553069858	4	0.247302269	10	0.080531918	5	0.044199706	13	0.042049429	9	0.009762506	3	0.007446403	8	0.003908502	7	0.003369447	2	0.002627577	12	0.002021719	0	0.001411579	11	0.001337606	1	9.61E-04	      67 ./19171204_WW_sotu201_p012.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p013.txt	4	0.833613013	13	0.102381841	3	0.024013863	2	0.021528032	9	0.005036069	6	0.002889586	5	0.002628207	8	0.002016233	7	0.001738157	10	0.001197902	12	0.00104292	0	7.28E-04	11	6.90E-04	1	4.96E-04	     133 ./19171204_WW_sotu201_p013.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p014.txt	4	0.54121904	10	0.228339579	13	0.08242834	8	0.050346528	6	0.034808589	12	0.033321825	9	0.020295656	3	0.003092648	5	0.002115988	7	0.001399402	2	0.001091288	0	5.86E-04	11	5.56E-04	1	3.99E-04	     174 ./19171204_WW_sotu201_p014.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p015.txt	4	0.477112586	6	0.196549225	13	0.18662153	9	0.076689378	5	0.029099382	2	0.028512864	3	0.001770171	8	9.29E-04	7	8.01E-04	10	5.52E-04	12	4.81E-04	0	3.36E-04	11	3.18E-04	1	2.29E-04	     291 ./19171204_WW_sotu201_p015.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p016.txt	4	0.500647905	13	0.154941939	0	0.137199725	3	0.122761559	5	0.053443156	6	0.019518513	9	0.004262245	8	0.001706426	7	0.001471078	2	0.001147183	10	0.001013837	12	8.83E-04	11	5.84E-04	1	4.20E-04	     170 ./19171204_WW_sotu201_p016.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p017.txt	4	0.378370325	13	0.231059045	9	0.219191535	5	0.116861041	6	0.045179552	3	0.002737029	8	0.001436625	7	0.001238487	2	9.66E-04	10	8.54E-04	12	7.43E-04	0	5.19E-04	11	4.92E-04	1	3.53E-04	     218 ./19171204_WW_sotu201_p017.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p018.txt	4	0.324472531	9	0.321175239	13	0.269148953	3	0.052738254	6	0.00634599	5	0.00577196	8	0.004427968	7	0.003817268	2	0.002976799	10	0.002630784	12	0.002290419	0	0.001599187	11	0.001515382	1	0.001089267	      60 ./19171204_WW_sotu201_p018.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p019.txt	4	0.406222957	13	0.277424572	9	0.191645308	12	0.088620084	6	0.014367361	5	0.014204526	3	0.002393062	8	0.001256081	7	0.001082844	2	8.44E-04	10	7.46E-04	0	4.54E-04	11	4.30E-04	1	3.09E-04	     258 ./19171204_WW_sotu201_p019.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p020.txt	13	0.361496354	9	0.319311668	5	0.108842143	4	0.067650694	3	0.060821879	8	0.056199413	6	0.007318691	7	0.004402372	2	0.003433078	10	0.003034025	12	0.00264149	0	0.001844307	11	0.001747657	1	0.001256228	      59 ./19171204_WW_sotu201_p020.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p021.txt	9	0.593982661	12	0.260187108	13	0.069052218	4	0.020811155	3	0.012228243	6	0.009198623	5	0.008366556	8	0.006418417	7	0.005533197	2	0.004314922	10	0.003813367	0	0.002318049	11	0.002196573	1	0.001578912	      51 ./19171204_WW_sotu201_p021.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p022.txt	12	0.453997865	9	0.396309568	13	0.063313897	8	0.043233513	0	0.021331051	4	0.006672052	3	0.003920372	6	0.002949076	5	0.002682316	7	0.001773942	2	0.001383363	10	0.001222565	11	7.04E-04	1	5.06E-04	     118 ./19171204_WW_sotu201_p022.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p023.txt	9	0.342133226	10	0.292993541	6	0.160262103	3	0.116449602	4	0.052141778	7	0.02436862	5	0.002923032	8	0.002242409	13	0.001689363	2	0.001507509	12	0.001159913	0	8.10E-04	11	7.67E-04	1	5.52E-04	     112 ./19171204_WW_sotu201_p023.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p024.txt	9	0.498723305	3	0.286656457	10	0.107075299	11	0.071195137	4	0.011342353	6	0.00501337	5	0.004559883	8	0.003498121	7	0.003015665	13	0.002635379	2	0.002351689	12	0.001809445	0	0.001263367	1	8.61E-04	      76 ./19171204_WW_sotu201_p024.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p025.txt	9	0.928785953	4	0.017449503	3	0.010252999	6	0.007712757	5	0.007015096	8	0.005381642	7	0.004639413	13	0.004054366	2	0.003617927	10	0.003197389	12	0.002783718	0	0.001943612	11	0.001841758	1	0.001323868	      44 ./19171204_WW_sotu201_p025.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p026.txt	9	0.569611581	4	0.195528207	7	0.119471341	3	0.027962374	6	0.026854187	5	0.02654983	8	0.025837232	13	0.001768728	2	0.00157833	10	0.001394869	12	0.001214404	0	8.48E-04	11	8.03E-04	1	5.78E-04	     105 ./19171204_WW_sotu201_p026.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p027.txt	9	0.706910311	3	0.194250502	5	0.052395364	4	0.015022844	6	0.006640163	8	0.00463323	7	0.003994221	13	0.003490536	2	0.003114791	10	0.002752736	12	0.002396593	0	0.001673318	11	0.001585629	1	0.001139761	      54 ./19171204_WW_sotu201_p027.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p028.txt	3	0.57749773	9	0.254337641	4	0.053885027	6	0.046525779	13	0.043760686	5	0.005302165	8	0.004067564	7	0.003506571	2	0.00273451	10	0.002416657	12	0.002103996	0	0.001469025	11	0.001392041	1	0.001000609	      68 ./19171204_WW_sotu201_p028.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p029.txt	4	0.517135721	6	0.134438504	13	0.133316793	0	0.132669607	9	0.03713993	2	0.034127722	3	0.003143705	5	0.002150921	8	0.001650082	7	0.001422505	10	9.80E-04	12	8.54E-04	11	5.65E-04	1	4.06E-04	     170 ./19171204_WW_sotu201_p029.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p030.txt	4	0.328743066	13	0.185331211	6	0.16394018	1	0.138266593	3	0.09617178	2	0.047442876	10	0.024313241	9	0.005729547	5	0.002990117	8	0.002293873	7	0.001977505	12	0.001186533	0	8.28E-04	11	7.85E-04	     142 ./19171204_WW_sotu201_p030.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19171204_WW_sotu201_p031.txt	4	0.38518411	6	0.318320908	2	0.106515722	3	0.067064749	5	0.065800668	9	0.047289104	8	0.002100998	7	0.001811231	13	0.001582829	10	0.001248264	12	0.001086766	0	7.59E-04	11	7.19E-04	1	5.17E-04	     148 ./19171204_WW_sotu201_p031.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19201207_WW_sotu204_p001.txt	9	0.629756128	4	0.090720466	3	0.053305637	6	0.040098846	5	0.036471683	8	0.027979309	7	0.024120439	13	0.021078766	2	0.018809708	10	0.016623316	12	0.014472629	0	0.010104893	11	0.009575352	1	0.006882828	       5 ./19201207_WW_sotu204_p001.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19201207_WW_sotu204_p002.txt	4	0.513555161	9	0.199153719	6	0.197764103	2	0.053115754	5	0.027820601	3	0.002486819	8	0.001305293	7	0.001125269	13	9.83E-04	10	7.76E-04	12	6.75E-04	0	4.71E-04	11	4.47E-04	1	3.21E-04	     207 ./19201207_WW_sotu204_p002.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19201207_WW_sotu204_p003.txt	4	0.489861139	13	0.374686283	3	0.0480648	5	0.046745243	6	0.025086389	9	0.005478098	8	0.002193203	7	0.00189072	2	0.001474429	10	0.001303045	12	0.00113446	0	7.92E-04	11	7.51E-04	1	5.40E-04	     128 ./19201207_WW_sotu204_p003.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19201207_WW_sotu204_p004.txt	4	0.525816536	6	0.338131289	5	0.086118717	2	0.017914264	10	0.017783156	9	0.004190697	3	0.003196477	8	0.001677781	7	0.001446384	13	0.00126399	12	8.68E-04	0	6.06E-04	11	5.74E-04	1	4.13E-04	     168 ./19201207_WW_sotu204_p004.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19201207_WW_sotu204_p005.txt	6	0.357335031	4	0.304711398	12	0.187628838	3	0.078219992	10	0.038441218	8	0.020532069	9	0.004660048	5	0.00243197	7	0.001608376	13	0.001405554	2	0.001254251	0	6.74E-04	11	6.38E-04	1	4.59E-04	     158 ./19201207_WW_sotu204_p005.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19201207_WW_sotu204_p006.txt	4	0.501165079	5	0.403112596	9	0.038365453	12	0.032288214	3	0.00584612	6	0.004397709	8	0.003068538	7	0.00264533	13	0.002311744	2	0.002062893	10	0.001823107	0	0.001108221	11	0.001050145	1	7.55E-04	      80 ./19201207_WW_sotu204_p006.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19201207_WW_sotu204_p007.txt	4	0.473694519	3	0.251294906	6	0.140632382	9	0.061512458	5	0.030905564	8	0.030076057	7	0.002356003	13	0.002058903	2	0.001837269	10	0.00162371	12	0.001413638	0	9.87E-04	11	9.35E-04	1	6.72E-04	      93 ./19201207_WW_sotu204_p007.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19201207_WW_sotu204_p008.txt	9	0.447847567	4	0.148324968	3	0.126231093	8	0.114939319	7	0.083731755	5	0.042768869	1	0.020964481	6	0.011838217	13	7.80E-04	2	6.96E-04	10	6.15E-04	12	5.35E-04	0	3.74E-04	11	3.54E-04	     270 ./19201207_WW_sotu204_p008.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19201207_WW_sotu204_p009.txt	9	0.687058966	4	0.172038729	8	0.096305663	5	0.02654983	3	0.004472897	6	0.00336471	7	0.002023956	13	0.001768728	2	0.00157833	10	0.001394869	12	0.001214404	0	8.48E-04	11	8.03E-04	1	5.78E-04	     101 ./19201207_WW_sotu204_p009.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19201207_WW_sotu204_p010.txt	7	0.597998461	3	0.321655445	10	0.037077323	4	0.011342353	9	0.008737473	6	0.00501337	5	0.004559883	8	0.003498121	13	0.002635379	2	0.002351689	12	0.001809445	0	0.001263367	11	0.001197161	1	8.61E-04	      81 ./19201207_WW_sotu204_p010.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19201207_WW_sotu204_p011.txt	3	0.383166473	7	0.286604841	9	0.166498218	6	0.151459859	4	0.004404875	5	0.00177086	8	0.001358518	13	0.001023466	2	9.13E-04	10	8.07E-04	12	7.03E-04	0	4.91E-04	11	4.65E-04	1	3.34E-04	     156 ./19201207_WW_sotu204_p011.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19201207_WW_sotu204_p012.txt	7	0.467536879	3	0.214973487	4	0.165605186	9	0.07354655	10	0.061471483	8	0.011158812	6	0.001453181	5	0.001321732	13	7.64E-04	2	6.82E-04	12	5.24E-04	0	3.66E-04	11	3.47E-04	1	2.49E-04	     209 ./19201207_WW_sotu204_p012.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19201207_WW_sotu204_p013.txt	7	0.624805604	9	0.183134995	3	0.155467765	4	0.030062484	6	0.001295472	5	0.00117829	8	9.04E-04	13	6.81E-04	2	6.08E-04	10	5.37E-04	12	4.68E-04	0	3.26E-04	11	3.09E-04	1	2.22E-04	     253 ./19201207_WW_sotu204_p013.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19201207_WW_sotu204_p014.txt	9	0.583313305	8	0.194840267	7	0.122345165	4	0.055904512	3	0.028634995	6	0.003445646	5	0.003133969	13	0.001811273	2	0.001616296	10	0.001428422	12	0.001243616	0	8.68E-04	11	8.23E-04	1	5.91E-04	     110 ./19201207_WW_sotu204_p014.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19201207_WW_sotu204_p015.txt	9	0.360966102	8	0.255277505	13	0.151033362	3	0.083056879	5	0.059260165	0	0.058172185	4	0.026845513	6	0.00165461	7	9.95E-04	2	7.76E-04	10	6.86E-04	12	5.97E-04	11	3.95E-04	1	2.84E-04	     198 ./19201207_WW_sotu204_p015.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19201207_WW_sotu204_p016.txt	9	0.457828549	10	0.288730424	4	0.095973415	12	0.09344138	3	0.029658403	7	0.019393145	2	0.009920709	6	0.001331601	5	0.00121115	8	9.29E-04	13	7.00E-04	0	3.36E-04	11	3.18E-04	1	2.29E-04	     270 ./19201207_WW_sotu204_p016.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19201207_WW_sotu204_p017.txt	9	0.441095017	3	0.265832281	6	0.177692874	4	0.038298821	8	0.031815953	0	0.029969039	5	0.003768517	7	0.002492298	13	0.00217801	2	0.001943555	10	0.001717641	12	0.001495416	11	9.89E-04	1	7.11E-04	     111 ./19201207_WW_sotu204_p017.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19201207_WW_sotu204_p018.txt	9	0.364568708	7	0.248723436	5	0.182406885	6	0.11539114	11	0.045638382	13	0.024124845	4	0.007270815	3	0.004272194	8	0.002242409	2	0.001507509	10	0.00133228	12	0.001159913	0	8.10E-04	1	5.52E-04	     119 ./19201207_WW_sotu204_p018.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19201207_WW_sotu204_p019.txt	9	0.405875277	6	0.269966319	11	0.21383347	4	0.088471577	3	0.005068136	5	0.003467616	8	0.002660187	7	0.002293297	13	0.002004104	2	0.001788369	10	0.001580494	12	0.001376013	0	9.61E-04	1	6.54E-04	      96 ./19201207_WW_sotu204_p019.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/19201207_WW_sotu204_p020.txt	4	0.700852245	13	0.147804333	9	0.081591053	5	0.040993606	3	0.006906266	6	0.005195197	8	0.003624993	7	0.003125038	2	0.002436981	10	0.002153713	12	0.00187507	0	0.001309187	11	0.00124058	1	8.92E-04	      85 ./19201207_WW_sotu204_p020.txt
